source_state,recovery_state,year,n
Us Virgin Islands,Puerto Rico,2012,0
Us Virgin Islands,Rhode Island,2012,0
Us Virgin Islands,South Carolina,2012,0
Us Virgin Islands,South Dakota,2012,0
Us Virgin Islands,Tennessee,2012,0
Us Virgin Islands,Texas,2012,0
Us Virgin Islands,Us Virgin Islands,2012,33
Us Virgin Islands,Utah,2012,0
Us Virgin Islands,Vermont,2012,0
Us Virgin Islands,Virginia,2012,0
Us Virgin Islands,Washington,2012,0
Us Virgin Islands,West Virginia,2012,0
Us Virgin Islands,Wisconsin,2012,0
Us Virgin Islands,Wyoming,2012,0
Us Virgin Islands,Alabama,2011,0
Us Virgin Islands,Alaska,2011,0
Us Virgin Islands,Arizona,2011,0
Us Virgin Islands,Arkansas,2011,0
Us Virgin Islands,California,2011,0
Us Virgin Islands,Colorado,2011,0
Us Virgin Islands,Connecticut,2011,0
Us Virgin Islands,Delaware,2011,0
Us Virgin Islands,District Of Columbia,2011,0
Us Virgin Islands,Florida,2011,0
Us Virgin Islands,Georgia,2011,0
Us Virgin Islands,Guam & Northern Mariana Islands,2011,0
Us Virgin Islands,Hawaii,2011,0
Us Virgin Islands,Idaho,2011,0
Us Virgin Islands,Illinois,2011,0
Us Virgin Islands,Indiana,2011,0
Us Virgin Islands,Iowa,2011,0
Us Virgin Islands,Kansas,2011,0
Us Virgin Islands,Kentucky,2011,0
Us Virgin Islands,Louisiana,2011,0
Us Virgin Islands,Maine,2011,0
Us Virgin Islands,Maryland,2011,0
Us Virgin Islands,Massachusetts,2011,0
Us Virgin Islands,Michigan,2011,0
Us Virgin Islands,Minnesota,2011,0
Us Virgin Islands,Mississippi,2011,0
Us Virgin Islands,Missouri,2011,0
Us Virgin Islands,Montana,2011,0
Us Virgin Islands,Nebraska,2011,0
Us Virgin Islands,Nevada,2011,0
Us Virgin Islands,New Hampshire,2011,0
Us Virgin Islands,New Jersey,2011,0
Us Virgin Islands,New Mexico,2011,0
Us Virgin Islands,New York,2011,0
Us Virgin Islands,North Carolina,2011,0
Us Virgin Islands,North Dakota,2011,0
Us Virgin Islands,Ohio,2011,0
Us Virgin Islands,Oklahoma,2011,0
Us Virgin Islands,Oregon,2011,0
Us Virgin Islands,Pennsylvania,2011,0
Us Virgin Islands,Puerto Rico,2011,0
Us Virgin Islands,Rhode Island,2011,0
Us Virgin Islands,South Carolina,2011,0
Us Virgin Islands,South Dakota,2011,0
Us Virgin Islands,Tennessee,2011,0
Us Virgin Islands,Texas,2011,0
Us Virgin Islands,Us Virgin Islands,2011,24
Us Virgin Islands,Utah,2011,0
Us Virgin Islands,Vermont,2011,0
Us Virgin Islands,Virginia,2011,0
Us Virgin Islands,Washington,2011,0
Us Virgin Islands,West Virginia,2011,0
Us Virgin Islands,Wisconsin,2011,0
Us Virgin Islands,Wyoming,2011,0
Us Virgin Islands,Alabama,2010,0
Us Virgin Islands,Alaska,2010,0
Us Virgin Islands,Arizona,2010,0
Us Virgin Islands,Arkansas,2010,0
Us Virgin Islands,California,2010,0
Us Virgin Islands,Colorado,2010,1
Us Virgin Islands,Connecticut,2010,0
Us Virgin Islands,Delaware,2010,0
Us Virgin Islands,District Of Columbia,2010,0
Us Virgin Islands,Florida,2010,0
Us Virgin Islands,Georgia,2010,1
Us Virgin Islands,Guam & Northern Mariana Islands,2010,0
Us Virgin Islands,Hawaii,2010,0
Us Virgin Islands,Idaho,2010,0
Us Virgin Islands,Illinois,2010,0
Us Virgin Islands,Indiana,2010,0
Us Virgin Islands,Iowa,2010,0
Us Virgin Islands,Kansas,2010,0
Us Virgin Islands,Kentucky,2010,0
Us Virgin Islands,Louisiana,2010,0
Us Virgin Islands,Maine,2010,0
Us Virgin Islands,Maryland,2010,0
Us Virgin Islands,Massachusetts,2010,0
Us Virgin Islands,Michigan,2010,0
Us Virgin Islands,Minnesota,2010,0
Us Virgin Islands,Mississippi,2010,0
Us Virgin Islands,Missouri,2010,0
Us Virgin Islands,Montana,2010,0
Us Virgin Islands,Nebraska,2010,0
Us Virgin Islands,Nevada,2010,0
Us Virgin Islands,New Hampshire,2010,0
Us Virgin Islands,New Jersey,2010,0
Us Virgin Islands,New Mexico,2010,0
Us Virgin Islands,New York,2010,0
Us Virgin Islands,North Carolina,2010,0
Us Virgin Islands,North Dakota,2010,0
Us Virgin Islands,Ohio,2010,0
Us Virgin Islands,Oklahoma,2010,0
Us Virgin Islands,Oregon,2010,0
Us Virgin Islands,Pennsylvania,2010,0
Us Virgin Islands,Puerto Rico,2010,0
Us Virgin Islands,Rhode Island,2010,0
Us Virgin Islands,South Carolina,2010,0
Us Virgin Islands,South Dakota,2010,0
Us Virgin Islands,Tennessee,2010,0
Us Virgin Islands,Texas,2010,0
Us Virgin Islands,Us Virgin Islands,2010,21
Us Virgin Islands,Utah,2010,0
Us Virgin Islands,Vermont,2010,0
Us Virgin Islands,Virginia,2010,0
Us Virgin Islands,Washington,2010,0
Us Virgin Islands,West Virginia,2010,0
Us Virgin Islands,Wisconsin,2010,0
Us Virgin Islands,Wyoming,2010,0
Utah,Alabama,2023,5
Utah,Alaska,2023,3
Utah,Arizona,2023,45
Utah,Arkansas,2023,2
Utah,California,2023,631
Utah,Colorado,2023,37
Utah,Connecticut,2023,2
Utah,Delaware,2023,0
Utah,District Of Columbia,2023,3
Utah,Florida,2023,23
Utah,Georgia,2023,4
Utah,Guam & Northern Mariana Islands,2023,0
Utah,Hawaii,2023,0
Utah,Idaho,2023,17
Utah,Illinois,2023,13
Utah,Indiana,2023,8
Utah,Iowa,2023,4
Utah,Kansas,2023,3
Utah,Kentucky,2023,2
Utah,Louisiana,2023,10
Utah,Maine,2023,2
Utah,Maryland,2023,5
Utah,Massachusetts,2023,2
Utah,Michigan,2023,3
Utah,Minnesota,2023,3
Utah,Mississippi,2023,0
Utah,Missouri,2023,10
Utah,Montana,2023,7
Utah,Nebraska,2023,5
Utah,Nevada,2023,82
Utah,New Hampshire,2023,1
Utah,New Jersey,2023,5
Utah,New Mexico,2023,14
Utah,New York,2023,11
Utah,North Carolina,2023,14
Utah,North Dakota,2023,6
Utah,Ohio,2023,15
Utah,Oklahoma,2023,7
Utah,Oregon,2023,29
Utah,Pennsylvania,2023,11
Utah,Puerto Rico,2023,3
Utah,Rhode Island,2023,1
Utah,South Carolina,2023,5
Utah,South Dakota,2023,4
Utah,Tennessee,2023,8
Utah,Texas,2023,85
Utah,Us Virgin Islands,2023,1
Utah,Utah,2023,2530
Utah,Vermont,2023,0
Utah,Virginia,2023,11
Utah,Washington,2023,26
Utah,West Virginia,2023,0
Utah,Wisconsin,2023,2
Utah,Wyoming,2023,9
Utah,Alabama,2022,1
Utah,Alaska,2022,3
Utah,Arizona,2022,56
Utah,Arkansas,2022,0
Utah,California,2022,718
Utah,Colorado,2022,35
Utah,Connecticut,2022,0
Utah,Delaware,2022,0
Utah,District Of Columbia,2022,1
Utah,Florida,2022,24
Utah,Georgia,2022,9
Utah,Guam & Northern Mariana Islands,2022,0
Utah,Hawaii,2022,0
Utah,Idaho,2022,24
Utah,Illinois,2022,13
Utah,Indiana,2022,4
Utah,Iowa,2022,4
Utah,Kansas,2022,6
Utah,Kentucky,2022,2
Utah,Louisiana,2022,6
Utah,Maine,2022,0
Utah,Maryland,2022,9
Utah,Massachusetts,2022,4
Utah,Michigan,2022,6
Utah,Minnesota,2022,3
Utah,Mississippi,2022,3
Utah,Missouri,2022,10
Utah,Montana,2022,7
Utah,Nebraska,2022,6
Utah,Nevada,2022,81
Utah,New Hampshire,2022,0
Utah,New Jersey,2022,2
Utah,New Mexico,2022,6
Utah,New York,2022,15
Utah,North Carolina,2022,12
Utah,North Dakota,2022,2
Utah,Ohio,2022,6
Utah,Oklahoma,2022,8
Utah,Oregon,2022,14
Utah,Pennsylvania,2022,6
Utah,Puerto Rico,2022,3
Utah,Rhode Island,2022,1
Utah,South Carolina,2022,4
Utah,South Dakota,2022,8
Utah,Tennessee,2022,12
Utah,Texas,2022,39
Utah,Us Virgin Islands,2022,0
Utah,Utah,2022,2177
Utah,Vermont,2022,0
Utah,Virginia,2022,6
Utah,Washington,2022,21
Utah,West Virginia,2022,1
Utah,Wisconsin,2022,7
Utah,Wyoming,2022,4
Utah,Alabama,2021,3
Utah,Alaska,2021,0
Utah,Arizona,2021,40
Utah,Arkansas,2021,1
Utah,California,2021,648
Utah,Colorado,2021,42
Utah,Connecticut,2021,0
Utah,Delaware,2021,1
Utah,District Of Columbia,2021,2
Utah,Florida,2021,25
Utah,Georgia,2021,10
Utah,Guam & Northern Mariana Islands,2021,0
Utah,Hawaii,2021,1
Utah,Idaho,2021,21
Utah,Illinois,2021,10
Utah,Indiana,2021,2
Utah,Iowa,2021,3
Utah,Kansas,2021,7
Utah,Kentucky,2021,7
Utah,Louisiana,2021,11
Utah,Maine,2021,1
Utah,Maryland,2021,3
Utah,Massachusetts,2021,9
Utah,Michigan,2021,8
Utah,Minnesota,2021,2
Utah,Mississippi,2021,1
Utah,Missouri,2021,8
Utah,Montana,2021,5
Utah,Nebraska,2021,8
Utah,Nevada,2021,88
Utah,New Hampshire,2021,0
Utah,New Jersey,2021,4
Utah,New Mexico,2021,17
Utah,New York,2021,11
Utah,North Carolina,2021,10
Utah,North Dakota,2021,2
Utah,Ohio,2021,11
Utah,Oklahoma,2021,5
Utah,Oregon,2021,43
Utah,Pennsylvania,2021,6
Utah,Puerto Rico,2021,0
Utah,Rhode Island,2021,0
Utah,South Carolina,2021,8
Utah,South Dakota,2021,3
Utah,Tennessee,2021,9
Utah,Texas,2021,33
Utah,Us Virgin Islands,2021,0
Utah,Utah,2021,1962
Utah,Vermont,2021,0
Utah,Virginia,2021,5
Utah,Washington,2021,24
Utah,West Virginia,2021,2
Utah,Wisconsin,2021,7
Utah,Wyoming,2021,8
Utah,Alabama,2020,2
Utah,Alaska,2020,1
Utah,Arizona,2020,43
Utah,Arkansas,2020,4
Utah,California,2020,443
Utah,Colorado,2020,36
Utah,Connecticut,2020,1
Utah,Delaware,2020,0
Utah,District Of Columbia,2020,2
Utah,Florida,2020,17
Utah,Georgia,2020,7
Utah,Guam & Northern Mariana Islands,2020,0
Utah,Hawaii,2020,1
Utah,Idaho,2020,16
Utah,Illinois,2020,12
Utah,Indiana,2020,3
Utah,Iowa,2020,2
Utah,Kansas,2020,4
Utah,Kentucky,2020,4
Utah,Louisiana,2020,8
Utah,Maine,2020,1
Utah,Maryland,2020,7
Utah,Massachusetts,2020,2
Utah,Michigan,2020,6
Utah,Minnesota,2020,6
Utah,Mississippi,2020,1
Utah,Missouri,2020,5
Utah,Montana,2020,5
Utah,Nebraska,2020,2
Utah,Nevada,2020,114
Utah,New Hampshire,2020,0
Utah,New Jersey,2020,2
Utah,New Mexico,2020,7
Utah,New York,2020,4
Utah,North Carolina,2020,9
Utah,North Dakota,2020,7
Utah,Ohio,2020,6
Utah,Oklahoma,2020,1
Utah,Oregon,2020,19
Utah,Pennsylvania,2020,6
Utah,Puerto Rico,2020,0
Utah,Rhode Island,2020,0
Utah,South Carolina,2020,5
Utah,South Dakota,2020,2
Utah,Tennessee,2020,8
Utah,Texas,2020,44
Utah,Us Virgin Islands,2020,0
Utah,Utah,2020,1768
Utah,Vermont,2020,0
Utah,Virginia,2020,7
Utah,Washington,2020,18
Utah,West Virginia,2020,2
Utah,Wisconsin,2020,3
Utah,Wyoming,2020,10
Utah,Alabama,2019,2
Utah,Alaska,2019,8
Utah,Arizona,2019,30
Utah,Arkansas,2019,1
Utah,California,2019,306
Utah,Colorado,2019,46
Utah,Connecticut,2019,1
Utah,Delaware,2019,0
Utah,District Of Columbia,2019,0
Utah,Florida,2019,12
Utah,Georgia,2019,7
Utah,Guam & Northern Mariana Islands,2019,0
Utah,Hawaii,2019,0
Utah,Idaho,2019,15
Utah,Illinois,2019,14
Utah,Indiana,2019,3
Utah,Iowa,2019,2
Utah,Kansas,2019,4
Utah,Kentucky,2019,6
Utah,Louisiana,2019,12
Utah,Maine,2019,4
Utah,Maryland,2019,5
Utah,Massachusetts,2019,3
Utah,Michigan,2019,7
Utah,Minnesota,2019,3
Utah,Mississippi,2019,5
Utah,Missouri,2019,5
Utah,Montana,2019,4
Utah,Nebraska,2019,6
Utah,Nevada,2019,77
Utah,New Hampshire,2019,0
Utah,New Jersey,2019,4
Utah,New Mexico,2019,15
Utah,New York,2019,8
Utah,North Carolina,2019,5
Utah,North Dakota,2019,5
Utah,Ohio,2019,7
Utah,Oklahoma,2019,2
Utah,Oregon,2019,18
Utah,Pennsylvania,2019,8
Utah,Puerto Rico,2019,0
Utah,Rhode Island,2019,0
Utah,South Carolina,2019,6
Utah,South Dakota,2019,0
Utah,Tennessee,2019,6
Utah,Texas,2019,24
Utah,Us Virgin Islands,2019,0
Utah,Utah,2019,1526
Utah,Vermont,2019,0
Utah,Virginia,2019,7
Utah,Washington,2019,13
Utah,West Virginia,2019,1
Utah,Wisconsin,2019,2
Utah,Wyoming,2019,13
Utah,Alabama,2018,3
Utah,Alaska,2018,4
Utah,Arizona,2018,30
Utah,Arkansas,2018,1
Utah,California,2018,307
Utah,Colorado,2018,31
Utah,Connecticut,2018,2
Utah,Delaware,2018,1
Utah,District Of Columbia,2018,1
Utah,Florida,2018,13
Utah,Georgia,2018,8
Utah,Guam & Northern Mariana Islands,2018,0
Utah,Hawaii,2018,4
Utah,Idaho,2018,21
Utah,Illinois,2018,6
Utah,Indiana,2018,3
Utah,Iowa,2018,0
Utah,Kansas,2018,6
Utah,Kentucky,2018,4
Utah,Louisiana,2018,4
Utah,Maine,2018,0
Utah,Maryland,2018,10
Utah,Massachusetts,2018,2
Utah,Michigan,2018,2
Utah,Minnesota,2018,5
Utah,Mississippi,2018,1
Utah,Missouri,2018,8
Utah,Montana,2018,6
Utah,Nebraska,2018,3
Utah,Nevada,2018,58
Utah,New Hampshire,2018,0
Utah,New Jersey,2018,1
Utah,New Mexico,2018,6
Utah,New York,2018,8
Utah,North Carolina,2018,9
Utah,North Dakota,2018,4
Utah,Ohio,2018,7
Utah,Oklahoma,2018,7
Utah,Oregon,2018,26
Utah,Pennsylvania,2018,9
Utah,Puerto Rico,2018,1
Utah,Rhode Island,2018,0
Utah,South Carolina,2018,2
Utah,South Dakota,2018,3
Utah,Tennessee,2018,5
Utah,Texas,2018,31
Utah,Us Virgin Islands,2018,0
Utah,Utah,2018,1201
Utah,Vermont,2018,0
Utah,Virginia,2018,3
Utah,Washington,2018,10
Utah,West Virginia,2018,0
Utah,Wisconsin,2018,2
Utah,Wyoming,2018,10
Utah,Alabama,2017,2
Utah,Alaska,2017,3
Utah,Arizona,2017,32
Utah,Arkansas,2017,1
Utah,California,2017,265
Utah,Colorado,2017,32
Utah,Connecticut,2017,1
Utah,Delaware,2017,0
Utah,District Of Columbia,2017,1
Utah,Florida,2017,9
Utah,Georgia,2017,2
Utah,Guam & Northern Mariana Islands,2017,0
Utah,Hawaii,2017,4
Utah,Idaho,2017,26
Utah,Illinois,2017,8
Utah,Indiana,2017,1
Utah,Iowa,2017,2
Utah,Kansas,2017,5
Utah,Kentucky,2017,0
Utah,Louisiana,2017,5
Utah,Maine,2017,1
Utah,Maryland,2017,3
Utah,Massachusetts,2017,1
Utah,Michigan,2017,5
Utah,Minnesota,2017,5
Utah,Mississippi,2017,1
Utah,Missouri,2017,7
Utah,Montana,2017,0
Utah,Nebraska,2017,4
Utah,Nevada,2017,110
Utah,New Hampshire,2017,1
Utah,New Jersey,2017,5
Utah,New Mexico,2017,7
Utah,New York,2017,11
Utah,North Carolina,2017,9
Utah,North Dakota,2017,4
Utah,Ohio,2017,5
Utah,Oklahoma,2017,5
Utah,Oregon,2017,12
Utah,Pennsylvania,2017,6
Utah,Puerto Rico,2017,0
Utah,Rhode Island,2017,0
Utah,South Carolina,2017,1
Utah,South Dakota,2017,2
Utah,Tennessee,2017,5
Utah,Texas,2017,25
Utah,Us Virgin Islands,2017,0
Utah,Utah,2017,1002
Utah,Vermont,2017,1
Utah,Virginia,2017,3
Utah,Washington,2017,13
Utah,West Virginia,2017,0
Utah,Wisconsin,2017,4
Utah,Wyoming,2017,9
Utah,Alabama,2016,5
Utah,Alaska,2016,3
Utah,Arizona,2016,46
Utah,Arkansas,2016,2
Utah,California,2016,250
Utah,Colorado,2016,32
Utah,Connecticut,2016,0
Utah,Delaware,2016,0
Utah,District Of Columbia,2016,0
Utah,Florida,2016,19
Utah,Georgia,2016,3
Utah,Guam & Northern Mariana Islands,2016,0
Utah,Hawaii,2016,1
Utah,Idaho,2016,24
Utah,Illinois,2016,5
Utah,Indiana,2016,4
Utah,Iowa,2016,1
Utah,Kansas,2016,6
Utah,Kentucky,2016,1
Utah,Louisiana,2016,2
Utah,Maine,2016,0
Utah,Maryland,2016,5
Utah,Massachusetts,2016,2
Utah,Michigan,2016,1
Utah,Minnesota,2016,7
Utah,Mississippi,2016,3
Utah,Missouri,2016,3
Utah,Montana,2016,15
Utah,Nebraska,2016,2
Utah,Nevada,2016,14
Utah,New Hampshire,2016,0
Utah,New Jersey,2016,4
Utah,New Mexico,2016,9
Utah,New York,2016,8
Utah,North Carolina,2016,9
Utah,North Dakota,2016,12
Utah,Ohio,2016,7
Utah,Oklahoma,2016,3
Utah,Oregon,2016,15
Utah,Pennsylvania,2016,7
Utah,Puerto Rico,2016,0
Utah,Rhode Island,2016,1
Utah,South Carolina,2016,3
Utah,South Dakota,2016,0
Utah,Tennessee,2016,2
Utah,Texas,2016,18
Utah,Us Virgin Islands,2016,0
Utah,Utah,2016,923
Utah,Vermont,2016,0
Utah,Virginia,2016,6
Utah,Washington,2016,18
Utah,West Virginia,2016,1
Utah,Wisconsin,2016,5
Utah,Wyoming,2016,6
Utah,Alabama,2015,5
Utah,Alaska,2015,1
Utah,Arizona,2015,42
Utah,Arkansas,2015,2
Utah,California,2015,206
Utah,Colorado,2015,26
Utah,Connecticut,2015,1
Utah,Delaware,2015,1
Utah,District Of Columbia,2015,1
Utah,Florida,2015,13
Utah,Georgia,2015,6
Utah,Guam & Northern Mariana Islands,2015,0
Utah,Hawaii,2015,2
Utah,Idaho,2015,16
Utah,Illinois,2015,9
Utah,Indiana,2015,1
Utah,Iowa,2015,2
Utah,Kansas,2015,1
Utah,Kentucky,2015,2
Utah,Louisiana,2015,5
Utah,Maine,2015,1
Utah,Maryland,2015,5
Utah,Massachusetts,2015,0
Utah,Michigan,2015,5
Utah,Minnesota,2015,12
Utah,Mississippi,2015,1
Utah,Missouri,2015,5
Utah,Montana,2015,1
Utah,Nebraska,2015,3
Utah,Nevada,2015,28
Utah,New Hampshire,2015,0
Utah,New Jersey,2015,1
Utah,New Mexico,2015,9
Utah,New York,2015,10
Utah,North Carolina,2015,7
Utah,North Dakota,2015,3
Utah,Ohio,2015,1
Utah,Oklahoma,2015,2
Utah,Oregon,2015,16
Utah,Pennsylvania,2015,5
Utah,Puerto Rico,2015,1
Utah,Rhode Island,2015,0
Utah,South Carolina,2015,5
Utah,South Dakota,2015,1
Utah,Tennessee,2015,2
Utah,Texas,2015,18
Utah,Us Virgin Islands,2015,0
Utah,Utah,2015,671
Utah,Vermont,2015,0
Utah,Virginia,2015,7
Utah,Washington,2015,11
Utah,West Virginia,2015,0
Utah,Wisconsin,2015,0
Utah,Wyoming,2015,5
Utah,Alabama,2014,4
Utah,Alaska,2014,0
Utah,Arizona,2014,26
Utah,Arkansas,2014,1
Utah,California,2014,186
Utah,Colorado,2014,18
Utah,Connecticut,2014,0
Utah,Delaware,2014,1
Utah,District Of Columbia,2014,0
Utah,Florida,2014,12
Utah,Georgia,2014,5
Utah,Guam & Northern Mariana Islands,2014,0
Utah,Hawaii,2014,0
Utah,Idaho,2014,17
Utah,Illinois,2014,5
Utah,Indiana,2014,4
Utah,Iowa,2014,0
Utah,Kansas,2014,1
Utah,Kentucky,2014,2
Utah,Louisiana,2014,7
Utah,Maine,2014,0
Utah,Maryland,2014,7
Utah,Massachusetts,2014,1
Utah,Michigan,2014,3
Utah,Minnesota,2014,3
Utah,Mississippi,2014,4
Utah,Missouri,2014,2
Utah,Montana,2014,5
Utah,Nebraska,2014,1
Utah,Nevada,2014,68
Utah,New Hampshire,2014,0
Utah,New Jersey,2014,1
Utah,New Mexico,2014,1
Utah,New York,2014,3
Utah,North Carolina,2014,5
Utah,North Dakota,2014,16
Utah,Ohio,2014,4
Utah,Oklahoma,2014,1
Utah,Oregon,2014,8
Utah,Pennsylvania,2014,5
Utah,Puerto Rico,2014,0
Utah,Rhode Island,2014,0
Utah,South Carolina,2014,5
Utah,South Dakota,2014,2
Utah,Tennessee,2014,8
Utah,Texas,2014,16
Utah,Us Virgin Islands,2014,0
Utah,Utah,2014,578
Utah,Vermont,2014,0
Utah,Virginia,2014,1
Utah,Washington,2014,16
Utah,West Virginia,2014,1
Utah,Wisconsin,2014,3
Utah,Wyoming,2014,2
Utah,Alabama,2012,2
Utah,Alaska,2012,5
Utah,Arizona,2012,25
Utah,Arkansas,2012,2
Utah,California,2012,163
Utah,Colorado,2012,10
Utah,Connecticut,2012,3
Utah,Delaware,2012,1
Utah,District Of Columbia,2012,1
Utah,Florida,2012,16
Utah,Georgia,2012,4
Utah,Guam & Northern Mariana Islands,2012,0
Utah,Hawaii,2012,2
Utah,Idaho,2012,9
Utah,Illinois,2012,14
Utah,Indiana,2012,1
Utah,Iowa,2012,2
Utah,Kansas,2012,4
Utah,Kentucky,2012,1
Utah,Louisiana,2012,7
Utah,Maine,2012,0
Utah,Maryland,2012,7
Utah,Massachusetts,2012,1
Utah,Michigan,2012,2
Utah,Minnesota,2012,4
Utah,Mississippi,2012,3
Utah,Missouri,2012,4
Utah,Montana,2012,3
Utah,Nebraska,2012,2
Utah,Nevada,2012,48
Utah,New Hampshire,2012,0
Utah,New Jersey,2012,1
Utah,New Mexico,2012,1
Utah,New York,2012,7
Utah,North Carolina,2012,2
Utah,North Dakota,2012,2
Utah,Ohio,2012,2
Utah,Oklahoma,2012,3
Utah,Oregon,2012,9
Utah,Pennsylvania,2012,5
Utah,Puerto Rico,2012,0
Utah,Rhode Island,2012,0
Utah,South Carolina,2012,0
Utah,South Dakota,2012,0
Utah,Tennessee,2012,0
Utah,Texas,2012,18
Utah,Us Virgin Islands,2012,0
Utah,Utah,2012,567
Utah,Vermont,2012,0
Utah,Virginia,2012,1
Utah,Washington,2012,19
Utah,West Virginia,2012,0
Utah,Wisconsin,2012,0
Utah,Wyoming,2012,6
Utah,Alabama,2011,5
Utah,Alaska,2011,2
Utah,Arizona,2011,26
Utah,Arkansas,2011,1
Utah,California,2011,143
Utah,Colorado,2011,25
Utah,Connecticut,2011,13
Utah,Delaware,2011,1
Utah,District Of Columbia,2011,1
Utah,Florida,2011,17
Utah,Georgia,2011,5
Utah,Guam & Northern Mariana Islands,2011,0
Utah,Hawaii,2011,1
Utah,Idaho,2011,8
Utah,Illinois,2011,7
Utah,Indiana,2011,1
Utah,Iowa,2011,0
Utah,Kansas,2011,1
Utah,Kentucky,2011,1
Utah,Louisiana,2011,1
Utah,Maine,2011,0
Utah,Maryland,2011,6
Utah,Massachusetts,2011,2
Utah,Michigan,2011,1
Utah,Minnesota,2011,2
Utah,Mississippi,2011,2
Utah,Missouri,2011,3
Utah,Montana,2011,1
Utah,Nebraska,2011,4
Utah,Nevada,2011,41
Utah,New Hampshire,2011,0
Utah,New Jersey,2011,2
Utah,New Mexico,2011,6
Utah,New York,2011,4
Utah,North Carolina,2011,5
Utah,North Dakota,2011,0
Utah,Ohio,2011,6
Utah,Oklahoma,2011,2
Utah,Oregon,2011,6
Utah,Pennsylvania,2011,10
Utah,Puerto Rico,2011,1
Utah,Rhode Island,2011,0
Utah,South Carolina,2011,1
Utah,South Dakota,2011,0
Utah,Tennessee,2011,4
Utah,Texas,2011,9
Utah,Us Virgin Islands,2011,0
Utah,Utah,2011,416
Utah,Vermont,2011,0
Utah,Virginia,2011,4
Utah,Washington,2011,14
Utah,West Virginia,2011,0
Utah,Wisconsin,2011,0
Utah,Wyoming,2011,3
Utah,Alabama,2010,0
Utah,Alaska,2010,4
Utah,Arizona,2010,34
Utah,Arkansas,2010,1
Utah,California,2010,144
Utah,Colorado,2010,11
Utah,Connecticut,2010,2
Utah,Delaware,2010,1
Utah,District Of Columbia,2010,1
Utah,Florida,2010,4
Utah,Georgia,2010,9
Utah,Guam & Northern Mariana Islands,2010,0
Utah,Hawaii,2010,0
Utah,Idaho,2010,6
Utah,Illinois,2010,7
Utah,Indiana,2010,3
Utah,Iowa,2010,2
Utah,Kansas,2010,2
Utah,Kentucky,2010,3
Utah,Louisiana,2010,2
Utah,Maine,2010,0
Utah,Maryland,2010,3
Utah,Massachusetts,2010,1
Utah,Michigan,2010,3
Utah,Minnesota,2010,2
Utah,Mississippi,2010,0
Utah,Missouri,2010,4
Utah,Montana,2010,2
Utah,Nebraska,2010,3
Utah,Nevada,2010,33
Utah,New Hampshire,2010,0
Utah,New Jersey,2010,0
Utah,New Mexico,2010,1
Utah,New York,2010,9
Utah,North Carolina,2010,8
Utah,North Dakota,2010,1
Utah,Ohio,2010,2
Utah,Oklahoma,2010,2
Utah,Oregon,2010,3
Utah,Pennsylvania,2010,2
Utah,Puerto Rico,2010,0
Utah,Rhode Island,2010,0
Utah,South Carolina,2010,1
Utah,South Dakota,2010,6
Utah,Tennessee,2010,3
Utah,Texas,2010,9
Utah,Us Virgin Islands,2010,0
Utah,Utah,2010,366
Utah,Vermont,2010,0
Utah,Virginia,2010,3
Utah,Washington,2010,13
Utah,West Virginia,2010,0
Utah,Wisconsin,2010,2
Utah,Wyoming,2010,10
Vermont,Alabama,2023,5
Vermont,Alaska,2023,1
Vermont,Arizona,2023,2
Vermont,Arkansas,2023,0
Vermont,California,2023,6
Vermont,Colorado,2023,0
Vermont,Connecticut,2023,69
Vermont,Delaware,2023,0
Vermont,District Of Columbia,2023,0
Vermont,Florida,2023,12
Vermont,Georgia,2023,4
Vermont,Guam & Northern Mariana Islands,2023,0
Vermont,Hawaii,2023,0
Vermont,Idaho,2023,0
Vermont,Illinois,2023,2
Vermont,Indiana,2023,2
Vermont,Iowa,2023,0
Vermont,Kansas,2023,0
Vermont,Kentucky,2023,1
Vermont,Louisiana,2023,0
Vermont,Maine,2023,2
Vermont,Maryland,2023,4
Vermont,Massachusetts,2023,81
Vermont,Michigan,2023,1
Vermont,Minnesota,2023,0
Vermont,Mississippi,2023,0
Vermont,Missouri,2023,0
Vermont,Montana,2023,0
Vermont,Nebraska,2023,1
Vermont,Nevada,2023,1
Vermont,New Hampshire,2023,14
Vermont,New Jersey,2023,10
Vermont,New Mexico,2023,2
Vermont,New York,2023,83
Vermont,North Carolina,2023,3
Vermont,North Dakota,2023,1
Vermont,Ohio,2023,2
Vermont,Oklahoma,2023,0
Vermont,Oregon,2023,3
Vermont,Pennsylvania,2023,14
Vermont,Puerto Rico,2023,0
Vermont,Rhode Island,2023,4
Vermont,South Carolina,2023,3
Vermont,South Dakota,2023,0
Vermont,Tennessee,2023,2
Vermont,Texas,2023,5
Vermont,Us Virgin Islands,2023,0
Vermont,Utah,2023,1
Vermont,Vermont,2023,201
